date,name,Total,Domestic,International,Total_OS
2011-09-01,Slovenia,147.196,,147.196,148.982
2011-10-01,Slovenia,112.567,,112.567,112.677
2011-11-01,Slovenia,82.91,,82.91,83.008
2011-12-01,Slovenia,72.153,,72.153,72.153
2012-01-01,Slovenia,66.588,,66.588,66.588
2012-02-01,Slovenia,68.612,,68.612,68.708
2012-03-01,Slovenia,82.513,,82.513,82.513
2012-04-01,Slovenia,93.078,,93.078,93.078
2012-05-01,Slovenia,100.19,,100.19,100.19
2012-06-01,Slovenia,116.17,,116.17,116.17
2012-07-01,Slovenia,143.571,,143.571,143.606
2012-08-01,Slovenia,135.835,,135.835,135.835
2012-09-01,Slovenia,126.808,,126.808,126.808
2012-10-01,Slovenia,94.825,,94.825,94.825
2012-11-01,Slovenia,76.379,,76.379,76.379
2012-12-01,Slovenia,63.308,,63.308,63.308
2013-01-01,Slovenia,64.366,,64.366,64.434
2013-02-01,Slovenia,65.692,,65.692,65.656
2013-03-01,Slovenia,81.785,,81.785,82.153
2013-04-01,Slovenia,97.807,,97.807,98.081
2013-05-01,Slovenia,115.488,,115.488,115.488
2013-06-01,Slovenia,128.936,,128.936,129.032
2013-07-01,Slovenia,152.199,,152.199,152.266
2013-08-01,Slovenia,153.564,,153.564,153.64
2013-09-01,Slovenia,135.136,,135.136,135.529
2013-10-01,Slovenia,109.756,,109.756,110.146
2013-11-01,Slovenia,83.513,,83.513,83.63
2013-12-01,Slovenia,77.524,,77.524,77.524
2014-01-01,Slovenia,75.317,,75.317,75.317
2014-02-01,Slovenia,75.132,,75.132,75.132
2014-03-01,Slovenia,86.324,,86.324,86.324
2014-04-01,Slovenia,99.129,,99.129,99.129
2014-05-01,Slovenia,107.401,,107.401,107.401
2014-06-01,Slovenia,127.746,,127.746,127.837
2014-07-01,Slovenia,147.871,,147.871,147.871
2014-08-01,Slovenia,162.798,,162.798,162.867
2014-09-01,Slovenia,143.071,,143.071,143.071
2014-10-01,Slovenia,117.44,,117.44,117.491
2014-11-01,Slovenia,84.507,,84.507,84.507
2014-12-01,Slovenia,80.392,,80.392,80.432
2015-01-01,Slovenia,73.096,,73.096,73.096
2015-02-01,Slovenia,72.252,,72.252,72.265
2015-03-01,Slovenia,90.902,,90.902,90.902
2015-04-01,Slovenia,112.31,,112.31,112.31
2015-05-01,Slovenia,128.07,,128.07,128.411
2015-06-01,Slovenia,149.291,,149.291,149.541
2015-07-01,Slovenia,171.445,,171.445,171.772
2015-08-01,Slovenia,179.59,,179.59,179.773
2015-09-01,Slovenia,157.02,0.132,156.888,157.508
2015-10-01,Slovenia,127.953,,127.953,128.478
2015-11-01,Slovenia,93.8,,93.8,93.944
2015-12-01,Slovenia,80.274,,80.274,80.304
2016-01-01,Slovenia,73.494,,73.494,73.567
2016-02-01,Slovenia,77.976,,77.976,77.976
2016-03-01,Slovenia,93.923,,93.923,93.923
2016-04-01,Slovenia,100.549,,100.549,100.549
2016-05-01,Slovenia,116.499,,116.499,116.499
2016-06-01,Slovenia,135.757,,135.757,135.757
2016-07-01,Slovenia,163.219,,163.219,163.267
2016-08-01,Slovenia,165.069,,165.069,165.137
2016-09-01,Slovenia,151.446,,151.446,151.658
2016-10-01,Slovenia,131.941,,131.941,132.081
2016-11-01,Slovenia,98.97,,98.97,99.082
2016-12-01,Slovenia,95.309,,95.309,95.335
2017-01-01,Slovenia,89.396,,89.396,89.396
2017-02-01,Slovenia,89.864,,89.864,89.995
2017-03-01,Slovenia,108.964,,108.964,108.964
2017-04-01,Slovenia,132.239,,132.239,132.239
2017-05-01,Slovenia,146.257,,146.257,146.257
2017-06-01,Slovenia,155.99,,155.99,156.092
2017-07-01,Slovenia,198.138,,198.138,198.138
2017-08-01,Slovenia,196.416,,196.416,196.416
2017-09-01,Slovenia,180.38,,180.38,180.38
2017-10-01,Slovenia,153.588,,153.588,153.641
2017-11-01,Slovenia,121.52,,121.52,121.52
2017-12-01,Slovenia,109.381,,109.381,110.007
2018-01-01,Slovenia,100.366,,100.366,
2018-02-01,Slovenia,99.125,,99.125,
2018-03-01,Slovenia,129.806,,129.806,
2018-04-01,Slovenia,157.514,,157.514,
2018-05-01,Slovenia,167.716,,167.716,
2018-06-01,Slovenia,175.795,,175.795,
2018-07-01,Slovenia,199.129,,199.129,
2018-08-01,Slovenia,202.259,,202.259,
2018-09-01,Slovenia,191.453,,191.453,
2018-10-01,Slovenia,161.433,,161.433,
2018-11-01,Slovenia,117.375,,117.375,
2018-12-01,Slovenia,108.596,,108.596,
2010-01-01,Sweden,1750.487,416.197,1334.29,2107.887
2010-02-01,Sweden,1805.106,500.617,1304.489,2230.51
2010-03-01,Sweden,2213.762,620.589,1593.173,2747.89
2010-04-01,Sweden,1611.699,363.159,1248.54,1918.456
2010-05-01,Sweden,2424.184,565.374,1858.81,2904.677
2010-06-01,Sweden,2556.704,519.314,2037.39,2998.005
2010-07-01,Sweden,2403.868,340.095,2063.773,2680.033
2010-08-01,Sweden,2504.682,468.258,2036.424,2895.591
2010-09-01,Sweden,2599.314,599.448,1999.866,3107.879
2010-10-01,Sweden,2533.992,611.917,1922.075,3052.701
2010-11-01,Sweden,2224.991,604.654,1620.337,2755.744
2010-12-01,Sweden,2017.975,510.77,1507.205,2464.895
2011-01-01,Sweden,1953.084,461.523,1491.561,2347.069
2011-02-01,Sweden,1944.805,522.275,1422.53,2389.911
2011-03-01,Sweden,2344.965,635.912,1709.053,2884.872
2011-04-01,Sweden,2426.121,578.272,1847.849,2903.265
2011-05-01,Sweden,2776.014,692.965,2083.049,3350.513
2011-06-01,Sweden,2817.887,564.668,2253.219,3284.396
2011-07-01,Sweden,2700.228,399.269,2300.959,3042.726
2011-08-01,Sweden,2698.423,516.576,2181.847,3124.256
2011-09-01,Sweden,2816.92,656.457,2160.463,3353.114
2011-10-01,Sweden,2727.798,671.283,2056.515,3288.969
2011-11-01,Sweden,2366.802,665.08,1701.722,2930.908
2011-12-01,Sweden,2159.2,565.565,1593.635,2643.83
2012-01-01,Sweden,2063.957,520.777,1543.18,5137.484
2012-02-01,Sweden,2095.665,577.553,1518.112,5301.2
2012-03-01,Sweden,2459.172,672.41,1786.762,6213.728
2012-04-01,Sweden,2516.209,600.828,1915.381,6197.638
2012-05-01,Sweden,2806.208,683.221,2122.987,6936.382
2012-06-01,Sweden,2877.018,558.438,2318.58,6856.692
2012-07-01,Sweden,2729.52,397.654,2331.866,6261.704
2012-08-01,Sweden,2754.328,526.709,2227.619,6548.35
2012-09-01,Sweden,2810.983,636.771,2174.212,6883.164
2012-10-01,Sweden,2765.716,683.715,2082.001,6854.058
2012-11-01,Sweden,2393.372,671.986,1721.386,6088.162
2012-12-01,Sweden,2078.701,488.036,1590.665,5114.138
2013-01-01,Sweden,2031.207,497.631,1533.576,2516.557
2013-02-01,Sweden,2028.734,532.475,1496.259,2542.938
2013-03-01,Sweden,2404.753,605.886,1798.867,2992.278
2013-04-01,Sweden,2580.425,624.125,1956.3,3186.532
2013-05-01,Sweden,2910.807,692.591,2218.216,3589.594
2013-06-01,Sweden,3014.715,558.653,2456.062,3569.639
2013-07-01,Sweden,2963.348,421.1,2542.248,3386.992
2013-08-01,Sweden,2941.941,535.027,2406.914,3473.217
2013-09-01,Sweden,2959.758,672.026,2287.732,3622.927
2013-10-01,Sweden,2900.813,706.293,2194.52,3588.009
2013-11-01,Sweden,2459.147,677.268,1781.879,3118.119
2013-12-01,Sweden,2247.577,540.58,1706.997,2775.459
2014-01-01,Sweden,2171.02,532.187,1638.833,2689.931
2014-02-01,Sweden,2142.331,564.918,1577.413,2687.795
2014-03-01,Sweden,2515.145,660.022,1855.123,3158.605
2014-04-01,Sweden,2707.337,628.325,2079.012,3329.087
2014-05-01,Sweden,2978.26,678.956,2299.304,3651.612
2014-06-01,Sweden,3237.905,644.197,2593.708,3876.258
2014-07-01,Sweden,3105.789,439.05,2666.739,3543.705
2014-08-01,Sweden,3070.232,560.08,2510.152,3626.474
2014-09-01,Sweden,3033.431,693.742,2339.689,3721.914
2014-10-01,Sweden,3013.014,725.61,2287.404,3732.308
2014-11-01,Sweden,2481.019,674.194,1806.825,3142.329
2014-12-01,Sweden,2310.56,554.46,1756.1,2853.36
2015-01-01,Sweden,2201.578,513.791,1687.787,2711.581
2015-02-01,Sweden,2205.212,560.57,1644.642,2757.487
2015-03-01,Sweden,2598.818,669.911,1928.907,3257.887
